AnonymousID,HotelInncode,HotelBrand,HotelChainScale,Generation,Department,FullTimePartTime,Tenure,ManagementLevel,WorkLifeBalance,LearningDevelopment,Communication,Voice,RewardsBenefits,WorkEnvironment,IntentToStay
11200,100155,6,3,2,20,1,8,4,3.5,3,5,3,4,3.5,0
7101,100255,6,3,1,16,0,4,2,5,3.33,4,3.5,4.5,4.75,1
12558,100065,6,3,3,21,1,8,2,4,3.67,4,5,3.5,4,0
12666,100175,11,4,1,7,1,5,2,4,4,3.33,3.5,4,3,0
18210,100264,6,3,1,21,1,7,2,5,5,5,5,5,5,1
33533,100252,6,3,2,13,1,5,2,3.5,4,5,5,4.5,4.25,0
23091,100157,6,3,1,5,1,8,2,3.5,3,3.33,4,3.5,4,0
34728,100200,11,4,1,25,1,6,2,5,4.67,5,5,4.5,4.25,1
6159,100081,4,3,2,16,0,2,2,5,5,5,5,5,5,1
3759,100098,6,3,2,21,1,7,1,5,5,5,5,5,5,1
8980,100259,6,3,1,5,0,2,2,4,3.33,5,3.5,4,4.25,0
16079,100189,6,3,1,28,1,7,1,3.5,3,3.67,3,4,3.25,0
32185,100083,3,2,1,7,0,4,2,5,5,5,5,5,5,1
13278,100169,3,2,2,21,1,8,2,4.5,4,5,4.5,5,4.5,0
3357,100223,6,3,2,10,1,7,3,5,5,5,5,5,5,1
5461,100255,6,3,2,21,1,3,4,5,5,4.67,5,5,5,1
11799,100137,3,2,2,7,1,8,2,5,5,5,5,5,5,1
28042,100220,6,3,3,25,1,7,1,5,5,5,5,5,5,1
984,100112,5,1,2,23,1,8,2,4,3.33,5,4,3,3.75,0
38745,100140,6,3,1,21,1,7,2,4.5,4.33,4,4,4,4.25,0
606,100228,6,3,3,21,1,6,2,4,4.33,3,4,4,4.75,0
29860,100223,6,3,2,25,0,8,4,5,5,5,5,5,5,1
2973,100211,6,3,3,5,1,8,2,4.5,4.67,4,4.5,3.5,3.75,1
11304,100078,11,4,2,23,1,8,2,5,5,5,5,5,5,1
6882,100172,6,3,2,16,1,7,2,5,5,5,5,5,5,1
22621,100100,11,4,1,12,1,5,1,3,3.33,3.67,3.5,4.5,4,0
32483,100243,11,4,2,8,1,8,4,3,3,2.67,1,4,2.75,1
35709,100145,1,4,1,30,0,2,1,5,5,5,5,5,5,1
36939,100257,4,3,1,28,1,4,1,4.5,3.33,3.67,2.5,3,4,0
2985,100115,6,3,1,21,0,2,2,3.5,3.67,1,3.5,4.5,4,0
27169,100149,4,3,1,16,1,7,2,4,4,4,4,4,4,0
8942,100068,6,3,1,8,1,2,1,5,5,5,5,5,5,1
2470,100211,6,3,3,13,1,5,1,5,5,5,5,5,5,1
29266,100164,11,4,1,25,1,8,2,4,4,4,4,4,4,0
28820,100105,9,2,3,20,1,5,2,4,4,5,5,5,4.75,0
9297,100272,6,3,1,29,1,2,2,5,5,3,5,5,5,1
30268,100228,6,3,3,5,1,8,2,5,4.67,5,4.5,4.5,4.75,1
21724,100275,2,3,2,21,1,8,2,4.5,3.33,5,2,4,4,0
35546,100204,4,3,2,30,0,4,2,5,4.67,5,5,4,5,1
35169,100146,2,3,2,36,1,8,2,4,2.67,3,4,3,2.5,0
4203,100199,6,3,1,1,1,3,3,4,5,4.33,5,5,3.75,0
14270,100199,6,3,1,29,1,8,2,5,3,4,3.5,4.5,5,1
4572,100278,6,3,1,8,1,7,1,1,1.33,3,1,2.5,1.75,0
34434,100197,6,3,2,24,1,7,1,5,5,5,5,5,5,1
20045,100078,11,4,2,18,0,6,2,5,3.33,5,4,4,4.5,1
35996,100250,6,3,3,5,1,8,2,5,5,4,5,5,5,1
38190,100211,6,3,2,25,1,7,2,5,5,4.33,5,5,5,1
22201,100189,6,3,1,21,1,3,4,3,3,5,3,4,4.5,0
21598,100254,2,3,2,20,1,8,2,5,3.33,3.33,4,3.5,3.5,1
19938,100234,11,4,2,40,1,8,1,4,4,2,5,4.5,4.25,1
25055,100251,4,3,2,7,1,8,2,5,5,5,5,5,5,1
35290,100211,6,3,3,21,1,8,4,5,4.33,4,4,5,4.5,1
35605,100068,6,3,1,24,1,6,2,4.5,4,3.33,3,4.5,4.25,1
30237,100222,6,3,2,19,1,6,1,5,5,5,5,5,5,1
8325,100065,6,3,2,21,1,8,2,5,5,5,5,5,5,1
18569,100281,6,3,3,5,1,8,2,5,5,3.33,5,4,5,1
7260,100219,11,4,2,14,1,3,2,4,3.67,3.33,4.5,4.5,4.25,1
16851,100285,4,3,3,21,1,7,2,5,5,5,5,5,5,1
28846,100281,6,3,2,13,1,7,1,5,3,5,4.5,4,4.75,1
5452,100171,6,3,3,21,1,7,4,5,5,5,3,5,5,1
20628,100146,2,3,3,21,1,8,2,5,5,5,5,4.5,4.75,1
481,100104,5,1,3,21,1,8,2,5,5,5,5,5,5,1
36469,100144,3,2,1,12,1,4,2,4,4,2.33,4.5,3.5,4,0
13248,100134,6,3,2,9,1,8,4,3,3,2.33,2.5,2.5,3,0
39314,100252,6,3,2,21,1,7,2,5,5,5,5,5,5,1
14638,100149,4,3,2,21,1,6,2,5,5,5,5,5,5,1
34869,100272,6,3,1,13,1,8,2,5,3.67,4.33,5,5,5,1
10842,100209,10,5,1,21,0,6,4,4.5,4.33,5,4.5,4,4.5,1
12434,100078,11,4,3,25,1,8,2,4,3.67,3.67,3.5,3.5,4,0
34308,100157,6,3,2,26,1,8,2,4,4.33,4,4,4,4.25,0
1318,100127,6,3,3,5,1,8,2,5,4.33,5,5,4.5,5,1
1709,100254,2,3,3,5,1,2,2,4,4.67,4,4.5,4,4.25,1
9268,100266,4,3,1,16,1,3,2,5,5,5,5,5,5,1
32152,100217,6,3,1,9,1,6,2,4.5,4,5,4.5,4.5,5,1
38266,100181,3,2,2,21,1,5,4,4,3,1.67,3,3.5,3,0
33314,100200,11,4,3,23,1,7,2,4,4,4,4,4,4,0
9739,100175,11,4,2,13,1,5,2,4.5,3,1,4,4,3.75,1
38785,100160,1,4,1,2,1,5,1,2,3.67,3.67,3.5,4,3.75,0
9872,100212,6,3,3,7,1,7,2,4,2.67,1.33,4,3,4,0
771,100252,6,3,3,31,1,7,1,3.5,5,5,5,5,5,1
4412,100065,6,3,2,12,1,2,4,5,4,3,3,3.5,4.75,1
21180,100252,6,3,2,5,0,8,2,5,5,5,5,5,5,1
38016,100146,2,3,2,36,1,8,4,4,4,4,4,4,3.75,0
11595,100245,3,2,2,5,0,6,2,3.5,2,3,2,2.5,3.5,0
7627,100157,6,3,1,24,1,7,1,4.5,4,4,5,4,4.25,1
18187,100122,6,3,1,16,1,6,2,2,2.67,3,2,3,4.25,0
4664,100273,6,3,2,21,1,7,2,3,3,3,3,3,3,0
33081,100065,6,3,2,12,0,1,1,4,4,4,4,5,3.5,1
30736,100283,3,2,2,25,1,6,3,1,1,1,1,1,1,0
14956,100180,6,3,1,25,1,8,4,4,4,4.33,5,5,5,0
12588,100078,11,4,1,6,0,6,1,5,4.67,5,4.5,5,5,1
29977,100281,6,3,2,21,1,3,4,4,4,3,3,4.5,3.5,1
14995,100155,6,3,1,8,0,2,2,5,4,5,4,4,5,1
38261,100180,6,3,2,10,0,8,1,3,3.33,3.67,4,3,4.25,0
17045,100252,6,3,2,21,1,7,2,5,5,5,5,5,5,1
39836,100211,6,3,3,7,1,8,2,3.5,2.33,3,2.5,2.5,3.5,0
32722,100155,6,3,3,3,0,8,2,4,2.33,2,3,1.5,3.75,0
39824,100252,6,3,2,13,1,7,4,3,3,3,3,3,3,0
6770,100281,6,3,3,21,1,2,4,4,3.33,5,3.5,4.5,5,0
24970,100087,6,3,2,15,1,7,2,4,4.67,5,5,4,4.25,0
36562,100201,3,2,3,17,1,5,3,5,5,5,5,5,5,1
33320,100281,6,3,2,21,1,8,4,3,3,3,3,3.5,3.5,1
23534,100091,6,3,2,16,1,6,1,5,5,5,5,5,5,1
32190,100243,11,4,3,30,0,6,2,4,3.67,2,3.5,3.5,3.75,0
33049,100272,6,3,2,20,1,8,2,5,5,3.67,5,4,5,1
4165,100242,4,3,2,21,1,6,4,4,3,3,3,3,3.25,0
6924,100171,6,3,1,8,1,5,2,5,4.67,5,4,5,4,1
8925,100273,6,3,2,21,0,7,4,3,3,3,3,3.5,3.5,0
25027,100254,2,3,1,35,1,7,1,3.5,4,4,3.5,4,3.75,0
2718,100168,6,3,2,21,1,8,2,5,5,5,5,5,5,1
34097,100243,11,4,1,30,0,5,2,5,2.33,3,4.5,3,4,0
8276,100146,2,3,2,24,1,7,2,4,3.33,4,3.5,4,3.25,1
38568,100278,6,3,2,21,1,6,2,4,4,3.33,3.5,4,4,0
33143,100165,3,2,1,7,0,5,2,5,5,5,5,5,5,1
28108,100159,6,3,1,16,1,6,2,5,4.67,4,5,3.5,5,1
25878,100131,4,3,2,21,1,7,3,5,5,5,5,4.5,5,0
1065,100065,6,3,1,21,1,6,3,4,4,4,3.5,4,4.25,0
4515,100087,6,3,1,20,1,3,2,5,5,5,5,5,5,1
17385,100281,6,3,3,23,1,8,2,5,4.67,5,5,5,5,1
33959,100100,11,4,1,8,1,5,2,3.5,1.67,1,1,3,3,0
24736,100266,4,3,3,21,1,4,2,4,4,4.33,4,4,4,1
9855,100146,2,3,2,21,1,3,2,3,4.33,3,3.5,3.5,3.75,0
8412,100223,6,3,1,13,1,6,1,3.5,1.67,2.67,2.5,3,3.5,0
2413,100211,6,3,2,5,0,7,2,5,5,5,5,5,5,1
16635,100245,3,2,2,16,1,2,2,5,3.67,3,4,4,4.25,1
18785,100180,6,3,3,13,1,8,2,5,5,5,5,5,5,1
9571,100134,6,3,2,13,1,6,2,5,5,5,5,5,5,1
17077,100224,4,3,2,21,1,6,4,1,1,2,1.5,3,4.75,0
1758,100278,6,3,1,8,0,6,2,5,5,5,5,5,4.5,1
1560,100234,11,4,1,7,0,7,4,5,5,5,5,5,5,1
7507,100276,3,2,2,21,1,2,2,4,4,4,4,4,4,0
32794,100065,6,3,1,20,1,4,2,4.5,4.33,5,5,4.5,4.75,1
5524,100141,6,3,1,7,0,1,1,5,5,5,5,5,5,1
7088,100155,6,3,2,12,1,8,4,4,2.67,3.33,2.5,3,3.75,0
16231,100228,6,3,3,21,1,8,2,4.5,4.67,5,4.5,5,4.5,1
34164,100140,6,3,2,21,1,3,2,5,5,5,5,5,5,1
9777,100171,6,3,1,33,1,7,4,4,3.67,3.33,4,3.5,4,0
35972,100129,6,3,3,15,1,8,2,4,4,4,4,4,4.25,0
24742,100228,6,3,2,7,1,6,2,2.5,3.33,3,2.5,4,3.25,0
7160,100229,4,3,3,21,1,6,2,4.5,4.33,5,5,4.5,5,1
24016,100246,3,2,1,6,1,3,2,4.5,3.33,5,1,3.5,4.25,1
14759,100243,11,4,1,36,1,4,2,5,5,2.33,5,5,5,1
14374,100203,3,2,3,21,1,8,2,4,4,4,4,4,4,0
36752,100190,3,2,2,21,1,8,1,5,5,5,5,5,5,1
10169,100252,6,3,1,5,0,7,2,3.5,2,3.67,2,3,5,1
39722,100233,6,3,1,12,1,7,2,3.5,4.67,5,4,5,4.5,0
10464,100254,2,3,1,15,1,4,1,4,3.67,3,4,3.5,3.5,0
27451,100197,6,3,1,7,1,4,3,3,3,3.67,3.5,3.5,4,0
7170,100129,6,3,3,5,1,8,2,5,5,5,5,5,5,1
2202,100173,4,3,2,2,1,8,1,5,4.67,5,4.5,4.5,5,1
16646,100100,11,4,1,20,1,2,1,4.5,4,4.67,4,4.5,4.75,1
21447,100168,6,3,3,25,1,8,2,5,5,5,5,5,5,1
10280,100307,11,4,3,26,1,6,1,5,4,5,4,4.5,4.5,1
24492,100246,3,2,1,23,1,6,2,5,3.67,4.67,5,4,4.25,1
32203,100164,11,4,2,21,1,7,1,4,4.67,4,4,5,4,0
6967,100222,6,3,1,15,1,4,1,5,5,5,5,5,5,1
1952,100200,11,4,3,38,1,7,2,2.5,2,2,1,2.5,2.5,0
38838,100171,6,3,3,5,1,8,1,5,5,5,5,5,5,1
11270,100164,11,4,1,37,0,3,2,4,4.67,4.33,4.5,4.5,4.5,1
11428,100157,6,3,2,10,1,7,4,4,4,5,5,4.5,4.75,0
33092,100238,6,3,1,5,1,8,4,4,3.33,3.67,3.5,4,3.75,0
39827,100207,4,3,2,35,1,4,2,5,3.67,5,5,4,4.75,1
33461,100146,2,3,3,13,1,8,2,5,4.33,5,3,3.5,5,1
27489,100109,5,1,1,21,1,4,1,5,5,5,5,5,5,1
18591,100229,4,3,1,5,1,7,4,2,2.67,3.33,4,2.5,3,0
34199,100159,6,3,2,12,1,8,1,4,4,4,3.5,4,3.5,0
26534,100209,10,5,2,21,1,8,4,3,2,3,2,2.5,2.75,0
7028,100222,6,3,1,3,1,7,1,5,5,5,5,5,5,1
37876,100180,6,3,1,27,1,7,2,5,3.67,4.67,3.5,4,4.75,0
4133,100241,10,5,3,23,0,8,2,5,5,5,5,5,5,1
21577,100234,11,4,1,5,0,8,2,4,2,2,2,3,3.5,0
23983,100193,4,3,1,21,1,7,4,4,3,4,4,3,3.75,0
33119,100254,2,3,1,30,0,4,2,4.5,1.67,3,3.5,2.5,4,1
31860,100272,6,3,3,21,1,8,2,4,4,4,4,4.5,4,0
36337,100065,6,3,2,12,1,8,1,5,5,5,5,5,5,1
1250,100304,5,1,1,21,1,3,2,4,4,4,4,4,4,0
29702,100127,6,3,1,16,1,6,1,5,5,5,5,5,5,1
4003,100149,4,3,1,16,1,2,2,5,4,4.33,4,5,4.75,0
10978,100078,11,4,3,13,1,8,2,4.5,4.33,4.33,4.5,5,4.75,0
39702,100307,11,4,3,41,1,8,2,4.5,3.33,4.67,5,3,4,0
10124,100164,11,4,2,21,1,7,1,4,4.33,4,4.5,3,3.75,1
11626,100223,6,3,2,10,1,4,4,4,3.67,3.33,3,3,3.5,0
18976,100252,6,3,3,25,1,8,2,5,5,5,4.5,5,5,1
36792,100222,6,3,2,13,1,5,2,4.5,3,4,3.5,3.5,3.5,0
26222,100232,3,2,1,29,1,7,1,5,5,5,5,5,5,1
17740,100078,11,4,1,17,1,3,1,5,5,5,5,5,5,1
15147,100211,6,3,2,21,1,8,4,4,4,4,4,4,4,0
17197,100122,6,3,3,5,1,6,2,5,4.33,5,4.5,5,4.75,1
30500,100214,6,3,1,21,1,4,3,5,5,5,5,5,5,1
26633,100269,9,2,1,12,1,4,2,4,4.33,5,4,4.5,4.5,1
28911,100146,2,3,3,5,1,8,2,4.5,4,4,4,4.5,4.25,1
31503,100254,2,3,1,6,1,3,2,5,4.33,5,4.5,4.5,4.75,1
26005,100138,5,1,2,21,0,6,4,4.5,4.67,4.67,4,4.5,3.75,0
37087,100180,6,3,2,7,1,8,2,3.5,3.67,4.67,4.5,4,4.75,1
11265,100243,11,4,2,8,1,8,2,5,5,3,5,5,5,1
4019,100169,3,2,3,7,1,2,3,4,4,4.67,4,4,4,0
14290,100274,4,3,2,12,1,6,2,4,4.67,4,4,4.5,4,0
10942,100246,3,2,1,6,1,6,2,4,4,4,4,4,4,0
28007,100078,11,4,1,17,1,6,2,4,4,5,4,4.5,3.75,0
22275,100307,11,4,1,8,0,4,2,4,4.33,4,4,4.5,4.5,0
19963,100231,6,3,1,21,1,4,1,4.5,5,4,5,5,5,1
20148,100268,6,3,3,20,1,7,2,4.5,3.67,4.33,4.5,4.5,5,1
18067,100102,5,1,1,20,0,4,2,5,5,5,5,4,5,1
9842,100068,6,3,1,12,1,1,2,5,5,5,5,5,5,1
39639,100222,6,3,1,18,1,7,1,4,2.33,4.67,4,2.5,4.25,1
17097,100281,6,3,1,12,1,7,2,3,3,3.33,2,3,3.25,0
24030,100262,3,2,1,7,1,6,2,5,3.33,4,5,3,4.5,0
16968,100171,6,3,2,21,1,7,4,4,4.33,3.67,3,4.5,4,1
6714,100210,6,3,3,21,1,8,2,4,4,5,5,4.5,4.75,0
12236,100254,2,3,3,10,1,8,4,4,3,3,4,3,3.25,0
16234,100155,6,3,3,21,1,8,4,5,5,5,5,5,4.75,1
10893,100144,3,2,1,9,1,6,2,4.5,3.67,4,4,4,3.75,0
17184,100302,4,3,3,21,1,8,2,5,5,5,5,5,5,1
13192,100078,11,4,1,25,1,5,2,4,3.67,4,4,4.5,4.25,0
23383,100145,1,4,3,25,1,6,1,4,4,4.33,4,4,4.25,0
14060,100110,3,2,1,7,0,1,1,5,5,5,5,5,5,1
14377,100080,5,1,1,33,0,6,2,4,2.67,3.67,4,3.5,3.75,0
27605,100222,6,3,2,13,1,7,4,5,4.33,5,4,5,4.75,0
23325,100240,5,1,2,34,0,8,2,5,4,4.33,3.5,4,4,0
22309,100204,4,3,3,20,1,5,2,5,5,5,5,5,5,1
23545,100198,6,3,3,5,0,7,2,5,5,5,5,5,4,1
22723,100238,6,3,3,41,1,8,2,4,4.67,5,5,4.5,5,1
16784,100203,3,2,2,25,1,6,2,5,3.67,3.33,5,4.5,4,0
10528,100178,6,3,1,1,1,2,1,4.5,5,5,5,5,5,1
23334,100227,6,3,1,16,1,4,2,5,5,5,5,5,5,1
10151,100165,3,2,3,21,1,8,2,5,4,5,5,4.5,4,1
8179,100223,6,3,2,5,1,6,2,5,5,5,5,5,5,1
3101,100127,6,3,3,5,1,8,2,5,4.67,5,5,4.5,5,0
31099,100164,11,4,3,13,1,8,2,4,4.33,4.33,4,4.5,4.25,1
18846,100273,6,3,3,13,1,8,2,3,3.67,3.67,4,3.5,3.5,0
31991,100307,11,4,2,3,1,7,3,1,2.33,2,3.5,3,3.5,0
753,100118,3,2,3,23,1,8,2,5,5,5,5,5,5,1
33284,100234,11,4,3,32,1,8,2,5,5,5,5,5,5,1
21600,100287,3,2,2,21,1,5,2,4,3.67,4,5,3.5,4,0
21862,100100,11,4,2,21,1,4,4,2.5,3.33,4,3,4.5,3.25,0
21426,100134,6,3,3,13,1,8,2,5,3.33,3,5,4,5,1
8916,100087,6,3,1,29,1,6,2,4,4,4,4,4,4,0
25156,100171,6,3,1,22,1,6,2,5,5,5,5,5,5,1
30708,100159,6,3,1,10,1,5,2,5,5,5,5,5,4.75,0
13093,100141,6,3,3,21,1,8,2,4,4.67,4.67,4,4.5,4.75,0
7498,100143,11,4,3,25,1,8,1,4,4,4,4,4,4,0
12730,100197,6,3,1,16,1,1,4,5,5,5,5,5,5,1
34625,100165,3,2,3,8,1,3,1,4.5,4,4.67,4.5,5,4.75,0
32357,100082,3,2,2,21,1,8,2,5,5,5,3.5,5,5,1
5807,100267,4,3,2,21,1,8,2,4.5,4,4.67,5,5,4.25,0
39360,100237,6,3,2,21,1,4,4,4.5,5,5,5,5,4.5,0
25661,100197,6,3,1,1,0,6,2,4,1,1.67,1,3,2.25,0
20018,100155,6,3,3,21,1,8,2,4,4,4,4,4,4,0
14557,100252,6,3,1,15,1,3,2,5,4.67,5,5,4.5,5,1
23840,100238,6,3,1,35,1,6,1,4,3.67,4,3,3,4.75,1
22945,100164,11,4,3,13,1,8,4,4.5,5,5,5,5,5,1
13438,100148,6,3,2,29,1,3,1,5,5,5,5,5,5,1
36416,100222,6,3,3,29,1,5,2,5,5,5,4,5,5,1
24465,100146,2,3,1,7,1,6,2,5,4.33,5,5,5,5,1
10080,100106,5,1,1,25,1,4,2,2.5,1.33,3.33,2,1,2.25,0
35551,100100,11,4,2,29,1,6,1,5,5,5,5,5,5,0
8419,100199,6,3,1,9,1,3,2,4,4,2,2.5,4,4,1
31008,100164,11,4,2,13,1,8,2,5,4.33,5,5,5,5,1
20687,100123,3,2,3,25,1,8,2,5,5,5,5,5,5,1
26532,100182,4,3,1,16,1,5,3,5,5,5,5,5,5,1
31060,100164,11,4,2,21,1,3,1,4,4.33,4.33,4,4.5,4.25,1
23304,100098,6,3,1,16,1,5,2,5,5,5,5,5,5,1
2830,100187,5,1,2,34,0,3,2,5,3,5,5,4.5,4.5,1
25148,100157,6,3,3,5,1,8,2,5,4.67,5,5,5,5,1
26137,100149,4,3,3,21,1,6,2,4,3,4,4,4,4,0
24285,100202,6,3,1,29,1,7,3,1.5,3,2,4,4,3.25,0
3397,100278,6,3,1,8,1,6,2,4,2.67,4,2,3.5,3.5,0
18457,100172,6,3,2,21,1,8,4,3.5,3.33,3.67,4,2.5,4,0
12562,100307,11,4,3,24,1,8,1,4,3.67,3,4,3.5,4,1
28992,100222,6,3,1,31,1,2,4,4,4,4,4,4,4.25,0
9807,100159,6,3,2,5,0,2,2,5,4.67,5,5,5,5,1
35080,100272,6,3,2,15,1,8,2,4,4,4,3.5,4,4.25,1
35265,100132,6,3,2,2,1,8,3,3,5,5,5,5,5,1
15200,100100,11,4,3,5,0,7,1,5,5,5,5,5,5,1
26008,100281,6,3,3,21,1,8,4,3,2.33,1.67,2,2.5,1.75,0
7850,100165,3,2,3,2,1,8,2,5,5,5,5,5,5,1
18955,100204,4,3,3,22,1,8,1,5,5,4,5,4.5,5,1
37530,100243,11,4,2,21,1,3,2,5,5,5,5,5,5,1
3624,100146,2,3,2,20,1,8,4,5,4,3.33,4,4.5,5,1
11902,100155,6,3,3,6,1,7,2,3.5,3,2,2.5,2.5,3.25,1
7628,100232,3,2,1,23,0,6,2,4.5,4,5,4.5,4.5,4.75,1
21276,100266,4,3,1,21,1,3,2,4.5,3.33,5,5,3.5,5,0
30686,100064,6,3,3,20,1,8,2,5,5,5,5,5,5,1
1410,100237,6,3,1,7,0,4,2,4,3.33,4,3.5,3,3.25,0
29649,100074,5,1,2,25,1,2,2,3,3.33,3.67,3.5,3,3.5,0
5425,100279,11,4,1,21,1,4,1,4.5,5,5,5,5,5,1
23667,100143,11,4,3,7,1,2,1,5,5,5,5,5,5,1
9089,100228,6,3,1,24,1,8,1,4.5,5,5,5,3.5,5,1
29815,100165,3,2,2,12,1,8,1,5,3,3,3,3.5,4.5,1
12829,100211,6,3,2,21,1,8,2,4,3,4,4,3.5,4,0
2357,100118,3,2,3,21,1,8,4,4,4,4,4,4,4,0
7724,100222,6,3,1,10,1,6,2,5,4.67,5,5,5,5,1
268,100186,9,2,1,21,1,4,2,5,5,5,4.5,5,5,1
24121,100209,10,5,2,7,1,8,2,4,4,4,4,4,3.75,1
30831,100172,6,3,2,21,1,8,1,5,5,5,5,5,5,1
27039,100155,6,3,3,13,0,5,4,3,4,4,4,4,4,0
23461,100203,3,2,1,21,1,4,4,4,3.67,4,3.5,4,4,0
39558,100145,1,4,1,12,1,6,4,5,5,3.67,5,5,5,0
16649,100227,6,3,2,21,1,5,4,3.5,3,3,3,3.5,2.5,0
14353,100291,4,3,1,7,1,7,4,5,5,5,5,5,5,1
23055,100078,11,4,3,24,1,8,2,4,4,4,4.5,2.5,4,0
28004,100068,6,3,3,31,1,8,2,5,5,5,5,5,5,1
21991,100157,6,3,3,21,1,4,2,4.5,4.33,5,4.5,4.5,3.25,1
3564,100279,11,4,1,30,0,6,2,5,4.33,4,4.5,4.5,5,1
1092,100087,6,3,3,21,1,7,2,4,4,4,4,4,4,0
14648,100149,4,3,2,21,1,4,2,5,5,5,5,5,5,1
14376,100126,6,3,1,8,1,4,1,5,5,5,5,5,5,0
30209,100211,6,3,2,36,1,8,2,5,5,4.33,5,5,5,1
11996,100238,6,3,2,34,1,8,2,4.5,5,4.67,4.5,5,5,1
36560,100157,6,3,1,6,1,7,2,4,2.33,5,3.5,5,4.5,0
19601,100234,11,4,2,21,1,8,2,4,5,5,4,5,5,1
5436,100270,3,2,2,7,1,5,2,5,3.67,2.67,3.5,4,4.5,0
16837,100134,6,3,2,21,1,5,2,4,3,3.67,2,3.5,4,0
17506,100164,11,4,3,21,1,8,4,5,5,5,5,5,5,1
14439,100223,6,3,1,21,1,5,2,5,4,2.33,4.5,4,3.75,0
31054,100243,11,4,3,5,0,8,2,2,2.33,3.67,4,1.5,3,0
15714,100084,6,3,2,21,1,8,4,4,4,4,4,3.5,3.75,0
39769,100243,11,4,2,8,1,8,2,5,4,5,3.5,4.5,4.75,1
39829,100122,6,3,2,7,1,6,4,5,5,5,4.5,5,4.75,1
22793,100220,6,3,1,16,1,4,1,5,5,5,5,5,5,1
26195,100098,6,3,1,24,1,1,2,4,4,4.67,3,4.5,4,0
179,100132,6,3,3,21,1,8,2,5,5,5,5,5,5,1
28446,100285,4,3,3,7,1,6,2,4,4,3.67,4,4.5,4.5,1
32683,100172,6,3,2,13,1,5,4,4,3.67,3.33,4,4,4,1
7162,100134,6,3,2,21,1,8,2,5,5,4.33,5,5,5,1
6347,100222,6,3,1,27,1,6,2,4.5,5,4,5,3.5,5,1
6062,100102,5,1,2,21,0,5,2,2.5,1,3.67,1,3,3.75,0
10278,100232,3,2,3,6,1,8,2,5,5,5,5,5,5,1
4688,100219,11,4,3,18,1,4,2,5,4,4.67,4,5,4,1
8465,100232,3,2,2,16,1,6,4,4.5,2,3,3.5,3,3.75,0
38063,100143,11,4,2,15,1,2,2,4,3,4,4,4,4,0
36900,100172,6,3,3,7,1,8,4,3,3,2.33,3,3,3.5,1
15101,100199,6,3,3,21,1,8,2,2,2,5,1,3.5,4,1
6697,100171,6,3,1,42,0,3,4,3,3,3,1.5,2,2,0
30545,100223,6,3,1,9,0,5,4,1,1,1,1,3,3,0
19801,100137,3,2,2,21,1,7,2,5,5,5,5,5,4,1
2188,100155,6,3,1,13,1,6,4,5,4,4,3.5,3.5,3.75,0
38655,100168,6,3,3,21,1,8,2,5,5,5,5,5,5,1
22330,100137,3,2,2,6,0,6,2,5,5,4.67,5,5,5,1
33009,100243,11,4,2,7,0,5,2,3.5,4.67,4,3.5,5,4,0
25613,100284,6,3,1,21,1,8,4,4,3.33,4,4,4,4,0
10417,100246,3,2,1,25,1,4,2,4,4.33,4,3.5,4,4,0
24872,100272,6,3,3,29,1,2,4,3.5,4,5,4,4.5,4.75,0
4907,100148,6,3,1,22,1,6,2,5,5,5,5,5,5,1
29482,100201,3,2,3,20,1,2,2,5,3.67,3.33,2,4.5,3.75,1
32492,100281,6,3,1,30,0,2,2,5,5,5,5,5,5,1
8611,100238,6,3,2,5,1,8,1,5,5,5,5,5,5,1
16639,100283,3,2,2,21,1,8,4,3,3,3,1.5,3,2,0
4242,100218,5,1,1,21,1,3,2,5,4.67,5,5,5,5,1
37997,100132,6,3,3,21,1,6,2,5,3.33,5,5,4.5,4.75,1
31382,100164,11,4,2,33,1,5,2,4.5,3.33,4,4,3.5,4,0
23683,100164,11,4,2,10,1,8,2,5,1,5,3,3,5,1
38954,100204,4,3,3,30,1,3,2,5,5,5,5,5,5,1
12657,100307,11,4,3,40,1,8,1,3.5,4,4,3.5,4,4,0
15267,100158,3,2,2,28,1,8,1,5,5,5,5,5,5,1
8935,100272,6,3,3,33,1,7,2,4,3,3,3,2.5,3,0
20502,100211,6,3,2,27,1,8,2,5,5,4.67,5,4,4.25,1
34410,100197,6,3,3,21,1,6,2,3,4,4,2.5,4.5,4,1
30540,100237,6,3,1,33,1,6,2,4,4,3,3.5,4,4,0
38755,100127,6,3,1,21,0,7,4,5,2.67,2.33,3.5,4,3,0
6745,100115,6,3,1,6,0,2,1,4,3.67,4,4,4,4.25,0
38589,100134,6,3,2,9,0,8,2,5,5,5,5,5,5,1
27792,100263,6,3,2,21,1,5,1,3.5,4.33,1.67,3,4,4.25,1
25192,100145,1,4,1,2,1,2,2,5,5,5,4.5,5,5,0
35550,100140,6,3,2,21,1,8,1,5,5,5,5,5,5,1
20233,100204,4,3,1,8,1,3,2,3.5,3.33,4,4,3.5,4,1
6562,100255,6,3,3,6,1,8,2,5,3.67,3,5,5,5,1
35359,100235,4,3,1,21,1,5,2,5,4,5,4,5,5,0
20119,100229,4,3,1,5,0,5,2,4,3,3.67,3.5,3,3.25,0
18390,100297,5,1,1,28,1,4,1,4,5,5,5,4.5,4.75,1
838,100279,11,4,1,30,1,7,2,4.5,4.33,4,4,4.5,4.25,0
20423,100168,6,3,1,10,1,8,1,5,5,5,5,5,5,1
